blob_area,blob_centroid_x,blob_centroid_y,blob_angle,blob_width,blob_amount_contours,number_of_holes,centroid_is_empty,centroid_top_is_empty,centroid_bottom_is_empty,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,label
0.197771587744,0.303150455467,0.70415531522,0.877436800939,0.55,0.573529411765,0.0,0.0,0.0,0.0,0.125,0.6875,1.0,1.0,1.0,1.0,0.8125,0.1875,1.0,0.6875,0.25,0.8125,0.9375,0.25,0.5,0.875,0.4375,0.1875,0.0,0.3125,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.5625,0.625,1.0,6
0.399721448468,0.438690036036,0.815230292951,0.886299839978,0.55,0.411764705882,0.5,0.0,0.0,1.0,0.125,0.625,1.0,1.0,1.0,1.0,0.5,0.125,1.0,0.875,0.5,0.25,1.0,0.8125,0.875,0.875,0.375,0.375,0.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.75,0.6875,0.8125,1.0,6
0.268802228412,0.545842674945,0.827913642605,0.877436800939,0.55,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.125,0.375,0.625,0.75,0.75,0.375,0.0,0.3125,0.875,1.0,1.0,0.75,1.0,1.0,0.1875,0.8125,0.75,0.375,0.125,0.0,0.8125,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,6
0.427576601671,0.386002849213,0.766318453776,0.877436800939,0.5,0.25,0.0,0.0,0.0,0.0,0.0625,0.5625,0.8125,1.0,1.0,1.0,0.75,0.0625,0.875,1.0,1.0,0.75,0.9375,1.0,1.0,0.75,0.75,0.375,0.0625,0.0,0.6875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.875,6
0.254874651811,0.416227345101,0.720487647765,0.918290171243,0.5,0.323529411765,0.0,1.0,0.0,0.0,0.0,0.0625,0.5,0.75,1.0,0.875,0.5,0.0,0.5625,0.9375,1.0,0.9375,0.5,0.875,1.0,0.5,1.0,0.9375,0.375,0.125,0.0,0.75,1.0,1.0,0.125,0.0625,0.0,0.0,0.0,0.4375,1.0,1.0,6
0.509749303621,0.420201679353,0.693372795785,0.924710034676,0.55,0.308823529412,0.5,0.0,0.0,1.0,0.125,0.9375,1.0,1.0,1.0,1.0,0.625,0.0625,0.625,1.0,0.4375,0.0,1.0,0.4375,0.75,0.875,1.0,0.75,0.0,0.1875,1.0,0.0625,0.5,1.0,0.5,0.3125,0.0,0.0,0.875,0.625,0.9375,1.0,6
0.284122562674,0.322970850365,0.927397553407,1.0,0.5,0.308823529412,0.5,0.0,0.0,1.0,0.25,0.3125,0.8125,0.875,0.8125,1.0,0.9375,0.25,0.8125,0.9375,0.375,0.0,0.25,0.875,0.625,0.625,0.0625,0.0,0.0,0.0,0.4375,0.5,0.3125,1.0,0.0,0.0,0.0,0.0,0.375,0.875,0.75,0.875,6
0.58356545961,0.558544790446,0.779437742196,0.887658925437,0.65,0.426470588235,0.5,0.0,0.0,0.0,0.0,0.375,0.6875,1.0,1.0,1.0,0.6875,0.0,0.625,1.0,0.9375,0.875,1.0,1.0,1.0,0.75,1.0,0.625,0.0625,0.4375,1.0,0.8125,0.125,1.0,0.3125,0.0625,0.0,0.1875,1.0,0.375,0.25,1.0,6
0.515320334262,0.464636589386,0.745074929294,0.914238729857,0.6,0.397058823529,0.5,0.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.6875,0.0625,0.5,1.0,0.875,0.5625,0.875,0.875,0.9375,0.6875,1.0,0.9375,0.0625,0.0,0.75,0.625,0.5,1.0,0.125,0.375,0.0,0.0,0.5625,0.875,0.75,1.0,6
0.435933147632,0.372085179478,0.662436743982,0.929565515129,0.45,0.338235294118,0.5,0.0,0.0,1.0,0.0625,0.625,1.0,1.0,1.0,0.8125,0.625,0.0625,0.875,1.0,0.75,0.625,1.0,0.5,0.75,0.875,0.875,0.8125,0.0,0.125,1.0,0.375,0.6875,1.0,0.125,0.1875,0.0,0.0,0.6875,1.0,1.0,0.5625,6
0.325905292479,0.511684362826,0.82945603492,0.879858595408,0.65,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.125,0.5625,0.875,1.0,1.0,0.5,0.0,0.5625,1.0,1.0,0.8125,0.3125,0.8125,1.0,0.3125,0.875,0.625,0.1875,0.0,0.0,1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.125,1.0,1.0,1.0,6
0.458217270195,0.415287691027,0.875395323467,0.810601102477,0.55,0.147058823529,0.5,0.0,0.0,1.0,0.1875,0.75,1.0,1.0,1.0,1.0,0.9375,0.3125,0.75,0.625,0.4375,0.4375,1.0,0.375,0.4375,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.125,1.0,0.4375,0.75,0.875,6
0.568245125348,0.48774870316,0.771341987407,0.896362356537,0.6,0.441176470588,0.5,0.0,1.0,0.0,0.125,0.5,1.0,1.0,1.0,1.0,0.6875,0.125,0.75,0.9375,0.375,0.8125,0.75,0.0,0.3125,0.875,0.5625,0.1875,0.0,0.9375,0.4375,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.4375,0.0625,0.625,1.0,6
0.575208913649,0.516009732451,0.687447006567,1.0,0.5,0.264705882353,0.5,0.0,0.0,1.0,0.0,0.5,0.75,0.9375,1.0,1.0,0.625,0.0625,0.75,1.0,0.875,0.9375,0.875,0.5,0.875,0.875,1.0,0.8125,0.0,0.75,0.75,0.0,0.5625,1.0,0.375,0.375,0.0,0.5,0.9375,0.75,1.0,1.0,6
0.257660167131,0.602163627032,0.857284561079,0.884437976108,0.55,0.382352941176,0.0,0.0,0.0,0.0,0.0,0.0625,0.4375,0.75,0.75,0.5,0.25,0.0,0.125,0.8125,1.0,0.5,0.625,1.0,1.0,0.25,1.0,0.875,0.25,0.0,0.1875,1.0,0.375,0.875,0.0,0.0625,0.0,0.0,0.0,0.875,0.625,1.0,6
0.512534818942,0.536205754727,0.783321628676,0.90612016508,0.55,0.323529411765,0.5,0.0,0.0,1.0,0.0,0.3125,0.625,0.875,1.0,1.0,0.5625,0.0625,0.5,1.0,1.0,1.0,0.9375,0.5,0.8125,0.5625,1.0,0.5625,0.0,0.5,0.75,0.0,0.3125,1.0,0.1875,0.0625,0.0,0.1875,0.9375,0.375,0.4375,1.0,6
0.519498607242,0.4478406996,0.724878927789,0.901474721598,0.55,0.382352941176,0.5,0.0,0.0,1.0,0.0625,0.75,1.0,1.0,1.0,0.8125,0.5625,0.0625,0.875,1.0,0.5,0.75,0.875,0.5,0.8125,0.875,0.875,0.625,0.0,0.5,0.8125,0.0,0.5,1.0,0.125,0.125,0.0,0.125,0.875,0.8125,0.9375,1.0,6
0.399721448468,0.459207877393,0.788491008053,0.89636236726,0.55,0.264705882353,0.0,0.0,0.0,0.0,0.0,0.375,0.8125,1.0,1.0,1.0,0.5,0.0,0.625,1.0,0.75,0.5,0.875,1.0,1.0,0.6875,0.875,0.6875,0.0,0.0,0.5625,1.0,1.0,1.0,0.0625,0.0625,0.0,0.0,0.375,1.0,1.0,1.0,6
0.369080779944,0.520208971983,0.835001192458,0.896362356537,0.6,0.397058823529,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.875,1.0,0.9375,0.5,0.0,0.4375,0.9375,0.9375,0.625,0.75,1.0,1.0,0.5,0.875,0.75,0.1875,0.0,0.5,1.0,0.25,1.0,0.125,0.0,0.0,0.0,0.25,1.0,0.25,1.0,6
0.291086350975,0.445394308633,0.922321703505,1.0,0.55,0.294117647059,0.5,0.0,0.0,1.0,0.125,0.5625,1.0,1.0,0.8125,1.0,0.625,0.125,1.0,0.6875,0.25,0.0,0.25,0.9375,0.8125,0.875,0.0625,0.0,0.0,0.0,0.5,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.5,0.8125,0.6875,1.0,6
0.306406685237,0.507204805877,0.838157567193,0.886299839978,0.5,0.308823529412,0.5,0.0,0.0,1.0,0.0,0.0,0.3125,0.5,0.625,0.9375,0.5,0.0,0.375,0.9375,1.0,0.9375,0.875,1.0,1.0,0.625,0.75,0.8125,0.1875,0.0,0.5,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.375,0.875,0.75,1.0,6
0.327298050139,0.421532563266,0.829079101023,0.874920378317,0.55,0.279411764706,0.5,0.0,0.0,1.0,0.0625,0.5625,0.8125,1.0,1.0,0.875,0.25,0.0625,0.8125,0.9375,0.5,0.0625,1.0,0.8125,0.9375,0.6875,0.5,0.125,0.0,0.0,1.0,0.3125,0.5625,1.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.75,0.875,6
0.41364902507,0.510057693286,0.903850471597,0.856850100384,0.6,0.264705882353,0.5,0.0,0.0,1.0,0.0,0.3125,0.6875,0.9375,1.0,1.0,0.75,0.0625,0.875,1.0,0.5625,0.375,0.8125,1.0,1.0,0.875,0.5,0.0625,0.0,0.0,1.0,0.375,0.0625,1.0,0.0,0.0,0.0,0.0,0.75,0.375,0.0625,1.0,6
0.325905292479,0.303500744664,0.91038671398,0.850656540314,0.55,0.397058823529,0.0,0.0,0.0,1.0,0.375,0.8125,1.0,1.0,1.0,1.0,1.0,0.3125,1.0,0.4375,0.0,0.25,0.8125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.875,0.9375,0.4375,6
0.434540389972,0.519277142469,0.816915240987,0.858324272978,0.5,0.205882352941,0.5,0.0,0.0,0.0,0.0,0.25,0.5625,0.875,1.0,1.0,0.5,0.0,0.6875,1.0,0.875,0.75,1.0,1.0,1.0,0.5625,0.5625,0.5625,0.125,0.0,1.0,0.75,0.4375,1.0,0.0,0.0,0.0,0.0,0.9375,0.75,0.625,1.0,6
0.435933147632,0.584847528236,0.797131492234,0.877436779494,0.55,0.411764705882,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.75,0.8125,0.9375,0.3125,0.0,0.25,1.0,0.9375,0.8125,1.0,0.5,0.8125,0.375,0.875,0.6875,0.0625,0.25,0.8125,0.0,0.125,1.0,0.0625,0.1875,0.0,0.125,0.9375,0.0,0.1875,1.0,6
0.622562674095,0.602552537724,0.767285441825,0.92956552049,0.65,0.338235294118,0.5,0.0,1.0,0.0,0.0625,0.4375,0.75,1.0,1.0,0.875,0.625,0.0625,1.0,1.0,0.5625,1.0,1.0,0.75,0.625,0.8125,0.875,0.5,0.0,1.0,0.875,0.625,0.0,1.0,0.0,0.0,0.0,0.75,0.5625,0.0,0.3125,1.0,6
0.369080779944,0.423129939232,0.70958311423,0.924710023953,0.4,0.397058823529,0.5,0.0,0.0,1.0,0.0,0.25,0.6875,0.9375,0.9375,0.6875,0.375,0.0,0.8125,1.0,1.0,1.0,1.0,0.8125,0.8125,0.6875,0.875,0.875,0.125,0.0625,0.9375,0.25,0.25,1.0,0.0,0.0625,0.0,0.0,0.3125,0.875,0.875,1.0,6
0.389972144847,0.475940470216,0.942365509119,0.839157638087,0.6,0.279411764706,0.5,0.0,0.0,0.0,0.1875,0.6875,0.875,1.0,1.0,1.0,0.8125,0.125,1.0,0.625,0.375,0.0625,1.0,0.875,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3125,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6875,0.25,1.0,6
0.364902506964,0.26067158755,0.8431437819,0.818552698156,0.5,0.294117647059,0.5,0.0,0.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,0.8125,0.625,0.5,0.25,0.125,0.25,1.0,0.5,0.9375,1.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.75,0.875,0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.125,6
0.303621169916,0.302093994638,0.908480976658,0.843946980698,0.5,0.220588235294,0.0,0.0,0.0,0.0,0.375,0.75,0.9375,1.0,1.0,1.0,0.875,0.4375,0.5625,0.875,0.5,0.4375,0.625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0,1.0,6
0.345403899721,0.547091617552,0.837499249541,0.892179416866,0.5,0.308823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.4375,0.75,1.0,0.4375,0.0,0.375,0.875,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.6875,0.4375,0.25,0.75,0.875,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.9375,0.875,1.0,6
0.458217270195,0.457833139176,0.795570947342,0.90612016508,0.5,0.323529411765,0.5,0.0,1.0,1.0,0.0625,0.6875,1.0,1.0,1.0,1.0,0.6875,0.0,0.75,0.5,0.0625,0.625,1.0,0.4375,0.6875,0.75,1.0,0.25,0.0,0.5,0.6875,0.0625,0.3125,1.0,0.25,0.0,0.0,0.375,0.75,0.5,0.875,0.75,6
0.349582172702,0.41597601915,0.898251082144,0.850656540314,0.55,0.323529411765,0.5,0.0,0.0,1.0,0.125,0.375,0.75,0.75,1.0,1.0,0.8125,0.1875,0.875,0.9375,0.5,0.25,0.8125,0.75,0.625,0.875,0.3125,0.125,0.0,0.0,0.75,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.5625,0.9375,0.8125,1.0,6
0.564066852368,0.516460955284,0.712547363713,0.871633730779,0.6,0.338235294118,0.0,0.0,0.0,0.0,0.0,0.3125,0.9375,1.0,1.0,0.9375,0.5,0.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.875,6
0.275766016713,0.55226392009,0.792123911807,0.928016948186,0.5,0.455882352941,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.8125,0.9375,0.0625,0.0,0.0625,0.5625,1.0,1.0,1.0,0.8125,0.8125,0.125,0.875,1.0,0.5,0.125,0.6875,0.375,0.5,1.0,0.125,0.25,0.0,0.0,0.3125,0.75,0.75,1.0,6
0.41364902507,0.439081609931,0.864568355393,0.946804695169,0.55,0.264705882353,0.5,0.0,0.0,0.0,0.0625,0.6875,0.9375,1.0,1.0,1.0,0.8125,0.125,0.875,0.8125,0.1875,0.0,1.0,0.6875,0.625,0.75,0.5,0.0,0.0,0.1875,1.0,0.125,0.0625,1.0,0.0,0.0,0.0,0.0,0.9375,0.375,0.375,1.0,6
0.527855153203,0.531591391924,0.836855373651,0.834956501931,0.6,0.352941176471,0.5,1.0,0.0,0.0,0.0,0.375,0.875,1.0,1.0,1.0,0.5,0.0,0.8125,0.9375,0.5,0.875,0.9375,0.75,0.875,0.625,0.25,0.125,0.0,0.75,0.625,0.0,0.125,1.0,0.0,0.0,0.0,0.375,0.75,0.0,0.125,1.0,6
0.306406685237,0.541199732721,0.938600516628,0.861571192775,0.65,0.338235294118,0.5,0.0,0.0,1.0,0.0,0.1875,0.4375,0.625,0.8125,1.0,0.5,0.0,0.8125,1.0,0.8125,0.625,0.75,0.75,0.75,0.5625,0.5,0.0625,0.0,0.0,0.5,0.5,0.0625,1.0,0.0,0.0,0.0,0.0,0.1875,0.75,0.0,1.0,6
0.309192200557,0.314674940822,0.902891258557,0.838031407583,0.55,0.294117647059,0.0,0.0,0.0,0.0,0.625,0.875,0.8125,0.875,0.8125,1.0,0.875,0.375,0.8125,0.5,0.0,0.0,0.4375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.8125,6
0.387186629526,0.385715208307,0.837293167849,0.882760361027,0.6,0.441176470588,0.5,0.0,0.0,1.0,0.125,0.875,0.9375,0.75,0.9375,0.9375,0.6875,0.0625,1.0,0.75,0.0625,0.0,0.8125,0.5,0.5625,0.875,0.8125,0.0,0.0,0.0,0.9375,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.4375,0.6875,0.5,1.0,6
0.440111420613,0.364195852533,0.882132417885,1.0,0.55,0.279411764706,0.5,1.0,0.0,1.0,0.375,0.5625,0.9375,1.0,1.0,1.0,1.0,0.5,0.6875,0.5625,0.25,0.625,0.75,0.125,0.5625,1.0,0.0,0.0,0.0,0.4375,0.8125,0.0625,0.25,1.0,0.0,0.0,0.0,0.125,0.875,0.625,1.0,0.75,6
0.33704735376,0.410363227988,0.752362716964,0.933841002743,0.6,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.4375,0.0,0.4375,0.9375,0.5625,0.0,0.25,1.0,0.9375,0.3125,1.0,0.5,0.0,0.0,0.375,1.0,0.625,1.0,0.6875,0.125,0.0,0.0,0.1875,1.0,0.8125,1.0,6
0.406685236769,0.467944298696,0.854939171923,0.886299839978,0.6,0.411764705882,0.5,0.0,0.0,1.0,0.125,0.5625,0.75,1.0,1.0,1.0,0.8125,0.1875,0.875,0.875,0.5,0.25,0.8125,0.75,0.6875,0.875,0.75,0.125,0.0,0.0,0.9375,0.25,0.25,1.0,0.0625,0.0,0.0,0.0,0.6875,0.4375,0.75,1.0,6
0.424791086351,0.330771788718,0.824478935298,1.0,0.5,0.220588235294,0.0,0.0,0.0,1.0,0.75,0.75,0.875,1.0,1.0,1.0,1.0,0.5,0.5625,0.75,0.5,0.75,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.3125,1.0,0.75,0.8125,1.0,0.0,0.0,0.0,0.0625,0.8125,1.0,1.0,0.625,6
0.440111420613,0.420817152529,0.74171417327,0.914238740579,0.5,0.323529411765,0.5,0.0,0.0,1.0,0.0,0.375,0.875,1.0,1.0,1.0,0.625,0.0,0.8125,1.0,0.875,0.8125,1.0,0.875,0.875,0.6875,1.0,0.6875,0.0,0.1875,1.0,0.25,0.5,1.0,0.125,0.0625,0.0,0.0,0.4375,0.875,0.9375,1.0,6
0.541782729805,0.460735856934,0.701974252645,0.896362356537,0.55,0.426470588235,0.5,0.0,0.0,1.0,0.125,0.5,0.875,1.0,1.0,1.0,0.6875,0.125,0.875,0.9375,0.5,1.0,0.9375,0.3125,0.6875,0.875,0.875,0.4375,0.0,1.0,0.3125,0.0,0.5625,1.0,0.0625,0.0,0.0,0.625,0.75,0.5625,1.0,0.375,6
0.366295264624,0.362791177189,0.811525031111,0.956345767712,0.55,0.485294117647,0.5,0.0,0.0,1.0,0.25,0.875,0.9375,0.6875,0.75,1.0,0.8125,0.3125,1.0,0.5625,0.0625,0.0,0.625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9375,0.25,0.9375,1.0,0.6875,0.125,0.0,0.0,0.4375,0.6875,0.875,0.875,6
0.451253481894,0.446752957722,0.819974724355,0.886299839978,0.6,0.294117647059,0.5,0.0,0.0,1.0,0.125,0.6875,1.0,1.0,1.0,1.0,0.875,0.1875,0.75,0.9375,0.3125,0.0,0.75,0.9375,0.875,0.875,0.875,0.5,0.0,0.0,0.75,0.75,0.5,1.0,0.0625,0.0625,0.0,0.0,0.625,0.875,0.75,1.0,6
0.470752089136,0.525041126022,0.79430466182,0.921091009101,0.6,0.367647058824,0.5,0.0,0.0,1.0,0.0,0.0625,0.5,0.875,1.0,0.9375,0.6875,0.0,0.5,1.0,0.8125,0.875,0.875,0.25,0.8125,0.5,1.0,0.6875,0.0,0.5,0.75,0.0,0.4375,1.0,0.5,0.125,0.0,0.0625,0.625,0.4375,0.25,1.0,6
0.434540389972,0.475750051539,0.837420289066,0.871633709334,0.55,0.411764705882,0.5,1.0,0.0,1.0,0.0,0.5625,0.9375,1.0,1.0,1.0,0.75,0.0625,0.75,0.875,0.1875,0.25,0.9375,0.3125,0.625,0.875,0.8125,0.25,0.0,0.375,0.75,0.0,0.25,1.0,0.0,0.0,0.0,0.0625,0.9375,0.3125,0.6875,1.0,6
0.381615598886,0.519538287661,0.802059324594,0.887658925437,0.55,0.426470588235,0.0,1.0,0.0,0.0,0.0,0.1875,0.5625,0.8125,1.0,0.9375,0.5,0.0,0.25,1.0,1.0,0.9375,0.8125,1.0,1.0,0.375,0.875,0.8125,0.25,0.0,0.375,1.0,0.4375,0.875,0.0625,0.0,0.0,0.0,0.375,1.0,0.8125,1.0,6
0.516713091922,0.323532427758,0.806043985307,1.0,0.5,0.102941176471,0.5,0.0,0.0,1.0,0.375,0.5,0.875,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.8125,0.625,1.0,0.5,0.6875,1.0,0.1875,0.0625,0.0,0.25,1.0,0.25,0.5625,1.0,0.0,0.0,0.0,0.1875,1.0,1.0,1.0,1.0,6
0.434540389972,0.433669670269,0.71097249261,1.0,0.4,0.279411764706,0.5,0.0,0.0,1.0,0.0625,0.375,0.6875,0.9375,1.0,1.0,0.6875,0.125,0.5,1.0,0.5625,0.75,1.0,0.3125,0.5625,1.0,1.0,0.5625,0.0,0.5,0.75,0.0,0.5,1.0,0.375,0.375,0.0,0.3125,1.0,1.0,1.0,0.625,6
0.467966573816,0.397466069407,0.860119323235,0.877436800939,0.55,0.323529411765,0.5,1.0,0.0,0.0,0.1875,0.75,1.0,1.0,1.0,1.0,0.8125,0.25,1.0,0.75,0.25,0.75,0.9375,0.25,0.6875,1.0,0.1875,0.0,0.0,0.375,0.8125,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.6875,0.5625,0.5,1.0,6
0.426183844011,0.525768219185,0.856646477809,0.850656540314,0.55,0.279411764706,0.5,0.0,0.0,0.0,0.0,0.375,0.6875,0.9375,1.0,1.0,0.5625,0.0,0.6875,1.0,0.875,0.5,1.0,0.5625,0.9375,0.6875,0.5,0.1875,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.875,0.25,0.1875,0.875,6
0.320334261838,0.683613878946,0.90560173193,1.0,0.5,0.279411764706,0.5,0.0,0.0,1.0,0.0,0.0,0.125,0.25,0.375,0.5,0.375,0.0,0.5,0.8125,1.0,1.0,1.0,1.0,1.0,0.5,0.875,0.5625,0.25,0.0,0.5,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.4375,0.75,0.25,1.0,6
0.381615598886,0.405869853419,0.931917739663,1.0,0.55,0.264705882353,0.5,0.0,0.0,0.0,0.375,0.75,0.9375,1.0,1.0,1.0,0.8125,0.5,0.9375,0.625,0.1875,0.125,1.0,0.625,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4375,0.375,1.0,6
0.277158774373,0.491552505473,0.932380889769,0.861571192775,0.6,0.352941176471,0.5,0.0,0.0,1.0,0.0625,0.4375,0.9375,1.0,0.75,0.9375,0.75,0.0625,0.875,0.875,0.375,0.0625,0.0,0.8125,1.0,1.0,0.5,0.125,0.0,0.0,0.25,0.875,0.4375,1.0,0.0,0.0,0.0,0.0,0.1875,0.875,0.25,1.0,6
0.480501392758,0.458814765525,0.814351322541,0.865287639777,0.6,0.382352941176,0.5,0.0,0.0,1.0,0.125,0.5,1.0,1.0,1.0,1.0,0.5625,0.125,0.875,0.875,0.375,0.625,0.8125,0.25,0.5625,1.0,0.8125,0.25,0.0,0.25,0.75,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.75,0.0625,0.5625,1.0,6
0.427576601671,0.36158866157,0.822451698316,0.834956501931,0.5,0.308823529412,0.5,0.0,0.0,1.0,0.3125,0.75,1.0,1.0,1.0,1.0,0.8125,0.1875,0.875,0.6875,0.3125,0.4375,1.0,0.8125,0.875,0.875,0.0625,0.0,0.0,0.5,0.8125,0.0,0.5,1.0,0.0,0.0,0.0,0.125,0.9375,0.5,0.875,0.5625,6
0.278551532033,0.3262944261,0.928949029799,0.850656540314,0.55,0.382352941176,0.5,0.0,0.0,1.0,0.1875,0.75,1.0,0.75,0.625,1.0,0.875,0.1875,0.9375,0.375,0.1875,0.0,0.3125,1.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.6875,0.5625,0.25,1.0,0.0,0.0,0.0,0.0,0.4375,0.8125,0.6875,0.6875,6
0.465181058496,0.374353001295,0.772259255283,0.844579804463,0.6,0.470588235294,0.5,1.0,0.0,1.0,0.375,0.875,1.0,1.0,1.0,0.875,0.625,0.25,1.0,0.5,0.375,0.875,0.25,0.25,0.5,0.875,0.3125,0.0,0.0,0.5625,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.125,0.6875,0.3125,0.6875,0.5,6
0.442896935933,0.431677420416,0.910522099875,0.839157638087,0.6,0.279411764706,0.5,0.0,0.0,0.0,0.3125,0.75,1.0,1.0,1.0,1.0,0.875,0.1875,1.0,0.5625,0.1875,0.3125,1.0,0.5625,0.625,1.0,0.0,0.0,0.0,0.4375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6875,0.5,0.125,1.0,6
0.33147632312,0.286832801321,0.806274961241,0.865287618331,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.5625,1.0,1.0,1.0,1.0,0.8125,0.0625,1.0,1.0,0.625,0.375,0.625,1.0,1.0,0.875,0.125,0.1875,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,1.0,6
0.359331476323,0.582255184683,0.874356782782,0.850656540314,0.6,0.367647058824,0.5,0.0,0.0,1.0,0.0,0.1875,0.75,1.0,1.0,0.75,0.375,0.0,0.6875,1.0,0.625,0.3125,0.625,1.0,1.0,0.6875,0.625,0.625,0.0,0.0,0.5,0.8125,0.4375,1.0,0.0,0.0,0.0,0.0,0.5,0.5625,0.3125,1.0,6
0.448467966574,0.464394121807,0.863796719718,0.843946969975,0.55,0.367647058824,0.5,0.0,0.0,1.0,0.0,0.5,0.875,1.0,1.0,1.0,0.6875,0.0625,1.0,0.875,0.4375,0.625,1.0,0.5625,0.8125,0.625,0.3125,0.0,0.0,0.5,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.125,0.9375,0.375,0.5,1.0,6
0.458217270195,0.60003900401,0.863063480741,0.87492038904,0.6,0.426470588235,0.5,0.0,0.0,1.0,0.0,0.125,0.5,0.75,0.9375,0.9375,0.5625,0.0,0.5,1.0,1.0,0.75,1.0,1.0,0.8125,0.625,1.0,0.5,0.0625,0.0,1.0,0.3125,0.25,1.0,0.0625,0.0,0.0,0.0,0.8125,0.375,0.25,1.0,6
0.607242339833,0.516430008344,0.694373593127,0.896362356537,0.6,0.352941176471,0.5,1.0,0.0,1.0,0.0,0.5,0.75,1.0,1.0,1.0,0.6875,0.125,0.75,1.0,0.8125,1.0,0.9375,0.25,0.875,0.875,1.0,0.75,0.0625,1.0,0.0625,0.0,0.5,1.0,0.1875,0.375,0.0,0.625,0.75,0.5,0.9375,0.8125,6
0.306406685237,0.489911734407,0.938291651471,0.843946980698,0.55,0.294117647059,0.5,0.0,0.0,0.0,0.0,0.375,0.75,0.9375,1.0,1.0,0.75,0.125,0.75,1.0,0.75,0.3125,0.25,1.0,0.625,0.875,0.1875,0.125,0.0,0.0,0.1875,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.4375,1.0,6
0.566852367688,0.526242503886,0.700500221591,1.0,0.5,0.352941176471,0.5,0.0,0.0,1.0,0.1875,0.5,0.75,0.875,1.0,0.8125,0.625,0.0625,0.875,0.9375,0.8125,1.0,0.875,0.5,0.75,0.8125,1.0,0.5625,0.125,1.0,0.75,0.0,0.5,1.0,0.0625,0.125,0.0,0.625,0.8125,0.375,0.75,1.0,6
